goodsNo,goodsName,goodsLinkUrl,thumbnail,displayGenderText,isSoldOut,normalPrice,price,saleRate,brand,brandName,brandLinkUrl,reviewCount,reviewScore,isOptionVisible,isAd,adTooltip,plusDeliveryGuideText,infoLabelList,imageLabelList,clickTrackers,impressionTrackers,snap,score,isPlusDelivery,usedConditionGrade
4907283,스트라이프 하프 티셔츠 [WHITE],https://www.musinsa.com/products/4907283,https://image.msscdn.net/images/goods_img/20250317/4907283/4907283_17425227729825_500.jpg,남성,False,36000,32400,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,102,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
2315115,오버사이즈 도브 울 블레이저 [D.BROWN],https://www.musinsa.com/products/2315115,https://image.msscdn.net/images/goods_img/20220119/2315115/2315115_17364096635902_500.jpg,남성,False,159000,127200,20,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,1139,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4305674,스웨이드 패널 트러커 집업 자켓 [BROWN],https://www.musinsa.com/products/4305674,https://image.msscdn.net/images/goods_img/20240807/4305674/4305674_17236134330113_500.jpg,남성,False,174000,139200,20,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,104,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5384869,워시드 오버 데님 후드 집업 자켓 [LOW BLACK],https://www.musinsa.com/products/5384869,https://image.msscdn.net/images/goods_img/20250901/5384869/5384869_17567121187609_500.jpg,남성,False,96000,76800,20,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,3,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5358777,투 턱 와이드 핀 스트라이프 슬랙스 [BLACK],https://www.musinsa.com/products/5358777,https://image.msscdn.net/images/goods_img/20250825/5358777/5358777_17563553603001_500.jpg,남성,False,66000,59400,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,5,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5375943,원터치 스트라이프 컴피 타이 [2COLORS],https://www.musinsa.com/products/5375943,https://image.msscdn.net/images/goods_img/20250828/5375943/5375943_17588498178878_500.jpg,남성,False,25000,22500,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,6,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]",[],[],[],,0.0,False,
5358731,덴버 투 포켓 체크 셔츠 [BROWN],https://www.musinsa.com/products/5358731,https://image.msscdn.net/images/goods_img/20250825/5358731/5358731_17561126721882_500.jpg,남성,False,55000,49500,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,9,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]",[],[],[],,0.0,False,
1145196,유주얼 뉴 스트레이트 데님 팬츠 [BLACK],https://www.musinsa.com/products/1145196,https://image.msscdn.net/images/goods_img/20190906/1145196/1145196_17442622818743_500.jpg,남성,False,66000,59400,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,2999,92,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4424996,어베인 카운티 크로스 토트백 [BLACK],https://www.musinsa.com/products/4424996,https://image.msscdn.net/images/goods_img/20240910/4424996/4424996_17261143276898_500.jpg,남성,False,74000,66600,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,215,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
2226767,[서강준PICK] 오버사이즈 하프 집업 카라 울 니트 [5COLOR],https://www.musinsa.com/products/2226767,https://image.msscdn.net/images/goods_img/20211111/2226767/2226767_17567973647519_500.jpg,남성,False,76000,68400,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,10079,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4041025,실켓 코튼 U넥 티셔츠 [BLACK],https://www.musinsa.com/products/4041025,https://image.msscdn.net/images/goods_img/20240409/4041025/4041025_17134240369069_500.jpg,남성,False,33000,29700,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,384,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]",[],[],[],,0.0,False,
3347011,카고 파라슈트 치노 팬츠 [OFF WHITE],https://www.musinsa.com/products/3347011,https://image.msscdn.net/images/goods_img/20230605/3347011/3347011_17370782101393_500.jpg,남성,False,74000,66600,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,199,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
655610,프리미어 퓨어 캐시미어 히든 싱글 코트 [BLACK],https://www.musinsa.com/products/655610,https://image.msscdn.net/images/goods_img/20171019/655610/655610_17588624121445_500.jpg,남성,False,278000,222400,20,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,8816,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5016476,슬림 레더 체인 레이어드 네클리스 [SILVER],https://www.musinsa.com/products/5016476,https://image.msscdn.net/images/goods_img/20250411/5016476/5016476_17448584607403_500.jpg,남성,False,27000,24300,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,51,90,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5384974,헤이든 헨리넥 롱슬리브 티셔츠 [BLACK],https://www.musinsa.com/products/5384974,https://image.msscdn.net/images/goods_img/20250901/5384974/5384974_17567126651542_500.jpg,남성,False,35000,29750,15,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,5,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3347008,카고 파라슈트 치노 팬츠 [BEIGE],https://www.musinsa.com/products/3347008,https://image.msscdn.net/images/goods_img/20230605/3347008/3347008_17370783035905_500.jpg,남성,False,74000,66600,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,162,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
