goodsNo,goodsName,goodsLinkUrl,thumbnail,displayGenderText,isSoldOut,normalPrice,price,saleRate,brand,brandName,brandLinkUrl,reviewCount,reviewScore,isOptionVisible,isAd,adTooltip,plusDeliveryGuideText,infoLabelList,imageLabelList,clickTrackers,impressionTrackers,snap,score,isPlusDelivery,usedConditionGrade
3479993,릴렉스드 세미 와이드 슬랙스 [BLACK],https://www.musinsa.com/products/3479993,https://image.msscdn.net/images/goods_img/20230821/3479993/3479993_16925947559484_500.jpg,남성,False,69000,62100,10,seez,시즈,https://www.musinsa.com/brand/seez,10,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4711501,케이블 크로셰 셔츠 [IVORY],https://www.musinsa.com/products/4711501,https://image.msscdn.net/images/goods_img/20250110/4711501/4711501_17373563895753_500.jpg,남성,False,78000,70200,10,seez,시즈,https://www.musinsa.com/brand/seez,5,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5328415,레이어드 크롭 긴팔 티셔츠 [화이트],https://www.musinsa.com/products/5328415,https://image.msscdn.net/images/goods_img/20250818/5328415/5328415_17562631625127_500.jpg,남성,False,49000,44100,10,seez,시즈,https://www.musinsa.com/brand/seez,2,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3484977,플랩 트윌 해링턴 자켓 [BLACK],https://www.musinsa.com/products/3484977,https://image.msscdn.net/images/goods_img/20230822/3484977/3484977_17064566814427_500.jpg,남성,False,198000,178200,10,seez,시즈,https://www.musinsa.com/brand/seez,22,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5077759,리브드 헨리넥 하프 티셔츠 [ 5 COLOR ],https://www.musinsa.com/products/5077759,https://image.msscdn.net/images/goods_img/20250429/5077759/5077759_17484048456785_500.jpg,남성,False,48000,43200,10,seez,시즈,https://www.musinsa.com/brand/seez,7,92,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3807870,리오셀 퍼티그 파라슈트 팬츠 [BLACK],https://www.musinsa.com/products/3807870,https://image.msscdn.net/images/goods_img/20240119/3807870/3807870_17061911365812_500.jpg,남성,False,85000,76500,10,seez,시즈,https://www.musinsa.com/brand/seez,51,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5079615,커브드 와이드 코튼 팬츠 [블랙],https://www.musinsa.com/products/5079615,https://image.msscdn.net/images/goods_img/20250429/5079615/5079615_17460822863643_500.jpg,남성,False,78000,70200,10,seez,시즈,https://www.musinsa.com/brand/seez,6,94,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4711505,프로파운드 체크 셔츠 [VINTAGE BLUE],https://www.musinsa.com/products/4711505,https://image.msscdn.net/images/goods_img/20250110/4711505/4711505_17373566124765_500.jpg,남성,False,74000,66600,10,seez,시즈,https://www.musinsa.com/brand/seez,6,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4123812,논페이드 슬럽 와이드 데님 팬츠 [BLACK],https://www.musinsa.com/products/4123812,https://image.msscdn.net/images/goods_img/20240512/4123812/4123812_17158451480619_500.jpg,남성,False,74000,66600,10,seez,시즈,https://www.musinsa.com/brand/seez,22,94,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4123652,케이블 크로셰 하프 셔츠 [IVORY],https://www.musinsa.com/products/4123652,https://image.msscdn.net/images/goods_img/20240511/4123652/4123652_17157617757094_500.jpg,남성,False,74000,66600,10,seez,시즈,https://www.musinsa.com/brand/seez,24,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
