goodsNo,goodsName,displayGenderText,normalPrice,price,couponPrice,saleRate,couponSaleRate,hasOptionPrice,brand,reviewCount,reviewScore,isYoutubeCollab,likeType,relationId,count,liked
3019686,셔링 드리즐 MA-1 자켓 베이지,공용,198000,128700,,35,,False,lmood,14,94,0,GOODS,3019686,366,False
3019676,메탈릭 더블 메쉬 보머 자켓 버건디,공용,198000,128700,,35,,False,lmood,13,100,0,GOODS,3019676,355,False
3019695,브룩 카라 가디건 ( 3 COLOR ),공용,128000,83200,,35,,False,lmood,628,98,0,GOODS,3019695,2330,False
4278895,(W) 비숍 울 알파카 크루넥 가디건 진저 브라운,여성,138000,124200,,10,,False,lmood,17,98,0,GOODS,4278895,534,False
4278881,LEGACY 피스 다이드 후디 러스트 브라운,공용,135000,121500,,10,,False,lmood,21,98,0,GOODS,4278881,458,False
3788309,리프 크로셰 니트 가디건 (2 COLOR),남성,168000,151200,,10,,False,lmood,20,98,0,GOODS,3788309,510,False
2670654,뮤트 딥 브이넥 니트 (4 COLOR),공용,98900,49450,,50,,False,lmood,180,96,0,GOODS,2670654,1229,False
3019683,셰인 플리츠 트러커 블루종 자켓 브라운,남성,228000,148200,,35,,False,lmood,16,100,0,GOODS,3019683,538,False
5316799,(W) 브루노 벨벳 데님 하프 코트 브라운,여성,195000,175500,,10,,False,lmood,0,0,0,GOODS,5316799,41,False
4873783,노티컬 실켓코튼 PK 하프 니트 아이보리,남성,93000,83700,,10,,False,lmood,148,98,0,GOODS,4873783,1714,False
4873828,빅보이 버뮤다 하프 데님 빈티지브라운,남성,115000,103500,,10,,False,lmood,7,94,0,GOODS,4873828,262,False
3406333,에잇볼 보머 블루종 점퍼 블랙,공용,298000,268200,,10,,False,lmood,4,100,0,GOODS,3406333,414,False
2056292,플래티늄 MA-1 점퍼 얼티메이트 그레이,공용,168000,84000,,50,,False,lmood,133,98,0,GOODS,2056292,640,False
2322128,세인트 보일드 울 절개 가디건 블랙,공용,128000,64000,,50,,False,lmood,71,100,0,GOODS,2322128,572,False
4278922,(W) 아이코닉 LD 울 코튼 라운드 가디건 블랙,여성,128000,115200,,10,,False,lmood,11,90,0,GOODS,4278922,224,False
3136939,하울 셔츠 마이크로 스트라이프,공용,118000,106200,,10,,False,lmood,18,92,0,GOODS,3136939,250,False
2322121,피렌체 V 래글런 니트 블랙,공용,108000,54000,,50,,False,lmood,92,96,0,GOODS,2322121,844,False
5316850,프리저 마이크로 립스탑 후디 다운 푸퍼 블랙,남성,358000,322200,,10,,False,lmood,0,0,0,GOODS,5316850,25,False
5316849,프리저 마이크로 립스탑 후디 다운 푸퍼 카키,남성,358000,322200,,10,,False,lmood,0,0,0,GOODS,5316849,19,False
4705381,버닝 데님 코튼 셔츠 인디고,남성,118000,106200,,10,,False,lmood,12,94,0,GOODS,4705381,145,False
3406357,X-line ZIP 하이킹 팬츠 카키,공용,208000,187200,,10,,False,lmood,9,94,0,GOODS,3406357,182,False
4705364,누 보헴 비즈 레이스 셔츠 옵틱 화이트,남성,128000,115200,,10,,False,lmood,5,100,0,GOODS,4705364,188,False
4873806,(W) 제인 슬러브 유넥 하프 슬리브 티셔츠 블랙,여성,39000,35100,,10,,False,lmood,6,100,0,GOODS,4873806,160,False
4278854,슬리피 코튼 브러쉬드 풀오버 니트 뉴트럴 그레이,공용,119000,107100,,10,,False,lmood,20,94,0,GOODS,4278854,285,False
5316697,(W) 데프네 실크 울 보트넥 풀오버 니트 (2 COLOR),여성,105000,94500,,10,,False,lmood,0,0,0,GOODS,5316697,51,False
3788376,미드타운 데님 셔켓 페퍼블랙,남성,188800,169920,,10,,False,lmood,11,100,0,GOODS,3788376,416,False
3788379,미드타운 데님 셔켓 솔트블루,남성,188000,169200,,10,,False,lmood,27,100,0,GOODS,3788379,254,False
4705614,(W)프렌치 마이크로 쇼츠 스커트 블랙,여성,88000,79200,,10,,False,lmood,4,100,0,GOODS,4705614,172,False
3788328,톤온톤 트위드 라운드 니트 가디건 (2 COLOR),남성,128000,115200,,10,,False,lmood,26,98,0,GOODS,3788328,298,False
4705424,프레디 코튼 드릴 버뮤다 쇼츠 베이지,남성,78000,70200,,10,,False,lmood,22,94,0,GOODS,4705424,413,False
4278838,러브 패러독스 울 브이넥 가디건 네이비,공용,129000,116100,,10,,False,lmood,24,94,0,GOODS,4278838,387,False
5316859,폼페이 링클 EME 패디드 보머 자켓 블랙,남성,305000,274500,,10,,False,lmood,0,0,0,GOODS,5316859,14,False
5316814,(W) 카를라 코튼 코듀로이 블루종 자켓 카멜,여성,305000,274500,,10,,False,lmood,0,0,0,GOODS,5316814,30,False
4705493,(W)맥시 와이드 데님 워시드 블랙,여성,108000,97200,,10,,False,lmood,6,100,0,GOODS,4705493,114,False
1930809,어워드 플리츠 와이드 슬랙스 브라운,남성,89000,80100,,10,,False,lmood,57,94,0,GOODS,1930809,668,False
3136937,하울 셔츠 쿨 그레이,공용,118000,106200,,10,,False,lmood,11,100,0,GOODS,3136937,225,False
5316776,(W) 타이포 울 니트 크롭 후드 집업 아이보리,여성,140000,126000,,10,,False,lmood,0,0,0,GOODS,5316776,37,False
5316818,(W) 밀란 울 알파카 트러커 자켓 로버 그레이,여성,275000,247500,,10,,False,lmood,0,0,0,GOODS,5316818,45,False
3019694,브룩 니트 ( 8 COLOR ),공용,98000,63700,,35,,False,lmood,2893,98,0,GOODS,3019694,11452,False
3406265,웨일즈 울 보머 니트 집업 멜란지 그레이,공용,148000,133200,,10,,False,lmood,46,94,0,GOODS,3406265,615,False
5316876,(W) 포메 리버시블 코듀로이 퍼자켓 블랙,남성,270000,243000,,10,,False,lmood,0,0,0,GOODS,5316876,12,False
5316691,(W) 뮤제오 코튼 셔츠 베이지 스트라이프,여성,135000,121500,,10,,False,lmood,0,0,0,GOODS,5316691,58,False
4705611,사토리얼 테일러드 블루종 자켓 글리터체크,남성,270000,243000,,10,,False,lmood,0,0,0,GOODS,4705611,118,False
4705608,사토리얼 테일러드 블루종 자켓 핀스트라이프,남성,270000,243000,,10,,False,lmood,17,100,0,GOODS,4705608,432,False
4705576,프레스티지 트위드 봄버 자켓 브라운,남성,268000,241200,,10,,False,lmood,2,80,0,GOODS,4705576,178,False
4873817,일렉트릭 그래픽 슬러브 하프 티셔츠 화이트,남성,49000,44100,,10,,False,lmood,14,94,0,GOODS,4873817,157,False
4278852,비숍 울 알파카 크루넥 풀오버 니트 블랙,공용,128000,115200,,10,,False,lmood,31,100,0,GOODS,4278852,548,False
5316687,(W) 컨트리 스트라이프 코튼 크롭 셔츠 세피아,여성,125000,112500,,10,,False,lmood,0,0,0,GOODS,5316687,38,False
4705401,(W) 스튜어트 웨스턴 데님 셔츠 클래식 블루,여성,148000,133200,,10,,False,lmood,3,100,0,GOODS,4705401,147,False
3843005,베이 스카시 하프 니트 네이비,남성,88000,79200,,10,,False,lmood,51,100,0,GOODS,3843005,839,False
4278924,(W) 아이코닉 LD 울 코튼 라운드 가디건 러시안레드,여성,128000,115200,,10,,False,lmood,27,100,0,GOODS,4278924,566,False
4278927,(W) 아이코닉 LD 울 코튼 라운드 가디건 멜란지 그레이,여성,128000,115200,,10,,False,lmood,14,98,0,GOODS,4278927,462,False
4705383,버닝 데님 코튼 셔츠 아이스블루,남성,118000,106200,,10,,False,lmood,4,100,0,GOODS,4705383,117,False
3788297,스톤 워시드 코튼 풀오버 니트 다크그레이,남성,94900,85410,,10,,False,lmood,20,98,0,GOODS,3788297,339,False
3019674,샤이닝 컴바인 스카잔 자켓 그레이,공용,198000,138600,,30,,False,lmood,16,98,0,GOODS,3019674,310,False
4705623,(W) 트위디 카라리스 버튼 디테일 자켓 D네이비,여성,248000,223200,,10,,False,lmood,3,100,0,GOODS,4705623,178,False
4705627,(W) 프렌치 울 블렌드 오피서 자켓 블랙,여성,248000,223200,,10,,False,lmood,0,0,0,GOODS,4705627,141,False
4705485,엘리엇 윈드 블루종 자켓 네이비,남성,220000,198000,,10,,False,lmood,5,92,0,GOODS,4705485,194,False
3019675,메탈릭 더블 메쉬 보머 자켓 그레이,공용,198000,128700,,35,,False,lmood,10,94,0,GOODS,3019675,345,False
5316805,(W) 검도 로우 와이드 슬랙스 블랙,여성,105000,94500,,10,,False,lmood,0,0,0,GOODS,5316805,43,False
4873787,피어스 아트워크 하프 티셔츠 블랙,남성,69000,62100,,10,,False,lmood,16,100,0,GOODS,4873787,459,False
1930811,어워드 플리츠 와이드 슬랙스 차콜,남성,89000,80100,,10,,False,lmood,27,98,0,GOODS,1930811,452,False
3406237,벌키 램스 울 케이블 니트 페일블루,공용,158000,142200,,10,,False,lmood,12,100,0,GOODS,3406237,404,False
4705599,마린 울코튼 스트라이프 풀오버 니트 오프화이트,남성,108000,97200,,10,,False,lmood,11,98,0,GOODS,4705599,194,False
2322126,프레피 스트라이프 풀오버 니트 크림,공용,88000,44000,,50,,False,lmood,430,96,0,GOODS,2322126,1922,False
4873784,노티컬 실켓코튼 PK 하프 니트 네이비,남성,93000,83700,,10,,False,lmood,37,98,0,GOODS,4873784,573,False
3843072,ROCK A BILLY 슬러브 스쿱넥 하프 티셔츠 ( 2 COLOR ),남성,58000,52200,,10,,False,lmood,338,98,0,GOODS,3843072,1482,False
5316678,(W) 메종 스트라이프 럭비 티셔츠 버건디/그레이 ST,여성,90000,81000,,10,,False,lmood,0,0,0,GOODS,5316678,108,False
4873756,[유튜버 PICK] 차르르 스트라이프 헨리넥 하프 니트 아이보리,남성,95000,85500,,10,,False,lmood,63,98,1,GOODS,4873756,1023,False
4705468,(W) 트위즐러 오간자 블루종 자켓 그레이,여성,198000,178200,,10,,False,lmood,0,0,0,GOODS,4705468,73,False
4705455,필립 코튼 치노 와이드 쇼츠 베이지,남성,88000,79200,,10,,False,lmood,8,92,0,GOODS,4705455,129,False
4873807,제이크 하프 데님 쇼츠 라이트블루,남성,98000,88200,,10,,False,lmood,32,98,0,GOODS,4873807,300,False
4705545,아일랜드 텐셀 린넨 풀오버 니트 포레스트,남성,98000,88200,,10,,False,lmood,1,100,0,GOODS,4705545,128,False
3788299,스톤 워시드 코튼 풀오버 니트 머드,남성,94900,85410,,10,,False,lmood,38,94,0,GOODS,3788299,503,False
4278914,(W) 검도 투웨이 와이드 슬랙스 미드그레이,여성,95000,85500,,10,,False,lmood,11,100,0,GOODS,4278914,728,False
4278912,(W) 검도 투웨이 와이드 슬랙스 블랙,여성,95000,85500,,10,,False,lmood,22,98,0,GOODS,4278912,846,False
3788286,컴바인드 울 테크니컬 블루종 자켓 블랙,남성,298000,268200,,10,,False,lmood,7,88,0,GOODS,3788286,356,False
3788284,럭스 피케이 풀오버 니트 아이보리,남성,148000,133200,,10,,False,lmood,7,94,0,GOODS,3788284,564,False
3788278,럭스 피케이 풀오버 니트 블랙,남성,148000,133200,,10,,False,lmood,12,100,0,GOODS,3788278,333,False
4278831,앤트워프 스트라이프 LD 집업 풀오버 니트 아이보리,공용,118000,106200,,10,,False,lmood,15,98,0,GOODS,4278831,226,False
5316654,(W) 큐프라 드레이프 투웨이 스커트 세피아 브라운,여성,155000,139500,,10,,False,lmood,0,0,0,GOODS,5316654,78,False
4278835,헤일리 워시드 코듀로이 후디드 점퍼 베이지,남성,228000,205200,,10,,False,lmood,2,100,0,GOODS,4278835,177,False
5316780,빈티지 스파클링 울 트위드 가디건 브라운,남성,148000,133200,,10,,False,lmood,0,0,0,GOODS,5316780,35,False
3406233,피카부 집업 카라 니트 ( 2 COLOR ),공용,118000,106200,,10,,False,lmood,25,94,0,GOODS,3406233,319,False
2322127,세인트 보일드 울 절개 가디건 칸초,공용,128000,64000,,50,,False,lmood,35,98,0,GOODS,2322127,386,False
4705389,헌팅턴 텐셀데님 밀리터리 셔츠 샴브레이 블루,남성,158000,142200,,10,,False,lmood,11,94,0,GOODS,4705389,199,False
4278897,(W) 비숍 울 알파카 크루넥 가디건 크림,여성,138000,124200,,10,,False,lmood,10,94,0,GOODS,4278897,355,False
4278893,(W) 비숍 울 알파카 크루넥 가디건 페일 라벤더,여성,138000,124200,,10,,False,lmood,24,100,0,GOODS,4278893,624,False
5316735,(W) 데본 와이드 데님 퓨어블랙,여성,135000,121500,,10,,False,lmood,0,0,0,GOODS,5316735,19,False
4705586,(W)팟 커브드 코튼 와이드 팬츠 블랙,여성,128000,115200,,10,,False,lmood,6,94,0,GOODS,4705586,212,False
2670670,스카 데님 자켓 미들블루,공용,189000,113400,,40,,False,lmood,8,92,0,GOODS,2670670,180,False
4705397,(W) 스튜어트 웨스턴 체크 셔츠 블랙,여성,148000,133200,,10,,False,lmood,1,80,0,GOODS,4705397,67,False
3788312,디핀 가먼트 워시드 카고 팬츠 차콜 그레이,공용,198000,178200,,10,,False,lmood,4,86,0,GOODS,3788312,153,False
5316779,(W) 마이크로 부클 울 가디건 (2 COLOR),여성,120000,108000,,10,,False,lmood,0,0,0,GOODS,5316779,32,False
2670666,폴 벌룬 디테일 니트 (4 COLOR),공용,108000,64800,,40,,False,lmood,19,98,0,GOODS,2670666,189,False
3406356,X-line ZIP 하이킹 팬츠 블랙,공용,208000,187200,,10,,False,lmood,21,92,0,GOODS,3406356,432,False
5316740,(W) 플러시 벨벳 와이드 트랙 팬츠 블랙,여성,115000,103500,,10,,False,lmood,0,0,0,GOODS,5316740,19,False
3842905,테리 웨스턴 하프 니트 모스 카키,남성,110000,99000,,10,,False,lmood,20,90,0,GOODS,3842905,445,False
3843013,루나 가먼트 다잉 하프 티셔츠 베이지,남성,69000,62100,,10,,False,lmood,269,98,0,GOODS,3843013,1717,False
5316806,(W) 부클 플리스 피케 티셔츠 네이비,여성,100000,90000,,10,,False,lmood,0,0,0,GOODS,5316806,14,False
5316733,(W) 버티컬 맥시 스커트 스트라이프 브라운,여성,100000,90000,,10,,False,lmood,0,0,0,GOODS,5316733,18,False
2322123,프레피 스트라이프 풀오버 니트 딥 그린,공용,88000,44000,,50,,False,lmood,55,98,0,GOODS,2322123,528,False
4705597,(W) 마린 울코튼 스트라이프 풀오버 니트 스카이블루,여성,108000,97200,,10,,False,lmood,9,100,0,GOODS,4705597,126,False
5316657,(W) 사토리얼 울 개버딘 마이크로 스커트 블랙,여성,95000,85500,,10,,False,lmood,0,0,0,GOODS,5316657,26,False
4873750,크로셰 실켓코튼 헨리넥 하프 니트 스트라이프,남성,95000,85500,,10,,False,lmood,35,98,0,GOODS,4873750,290,False
3019688,다이아 크리즈 봄버 자켓 더스티크림,공용,188000,112800,,40,,False,lmood,15,100,0,GOODS,3019688,299,False
3788403,LCD 크롭 스웻 후디 (2 COLOR),공용,149000,134100,,10,,False,lmood,5,84,0,GOODS,3788403,270,False
4873825,(W) 스머징 그래픽 크롭 슬리브리스 멜란지 그레이,여성,49000,44100,,10,,False,lmood,2,100,0,GOODS,4873825,264,False
4873818,일렉트릭 그래픽 슬러브 하프 티셔츠 블랙,남성,49000,44100,,10,,False,lmood,17,88,0,GOODS,4873818,356,False
4705293,코티지 내추럴 얀 라운드 가디건 린넨,남성,98000,88200,,10,,False,lmood,9,98,0,GOODS,4705293,126,False
4705490,(W)70s 미니멀 데님 스커트 워시드 블루,여성,98000,88200,,10,,False,lmood,1,100,0,GOODS,4705490,85,False
4873781,[유튜버 PICK] 라운지 스트라이프 하프 셔츠 블루,남성,85000,76500,,10,,False,lmood,15,100,1,GOODS,4873781,283,False
3406269,펑크 라이더 니트 집업 락 그레이,공용,128000,115200,,10,,False,lmood,24,96,0,GOODS,3406269,403,False
3136777,맥스와이드 데님 스톰 블루,공용,128000,89600,,30,,False,lmood,22,100,0,GOODS,3136777,747,False
5316586,(W) 레이어드 카우 레더 롱 벨트 블랙,여성,75000,67500,,10,,False,lmood,0,0,0,GOODS,5316586,51,False
2322130,세인트 보일드 울 절개 가디건 스틸 블루,공용,128000,64000,,50,,False,lmood,32,94,0,GOODS,2322130,321,False
4705486,(W) 테디 트랙 밴딩 쇼츠 트위드 네이비,여성,68000,61200,,10,,False,lmood,0,0,0,GOODS,4705486,58,False
3019661,슬래시 니트 카라 집업 딥 네이비,공용,108000,64800,,40,,False,lmood,23,94,0,GOODS,3019661,273,False
4873805,(W) 제인 슬러브 유넥 하프 슬리브 티셔츠 화이트,여성,39000,35100,,10,,False,lmood,2,100,0,GOODS,4873805,86,False
3842987,ASTRO 패치워크 피그다잉 하프 티셔츠 블랙,남성,78000,70200,,10,,False,lmood,71,98,0,GOODS,3842987,597,False
2322119,피렌체 V 래글런 니트 그레이,공용,108000,54000,,50,,False,lmood,85,94,0,GOODS,2322119,594,False
2322085,빅 브라더 와이드 조거 팬츠,공용,108000,54000,,50,,False,lmood,18,88,0,GOODS,2322085,642,False
4873791,크랙 메세지 슬러브 하프 슬리브 티셔츠 화이트,남성,59000,53100,,10,,False,lmood,15,100,0,GOODS,4873791,124,False
3019654,보헴 롱 슬리브 니트 ( 3 COLOR ),공용,89900,62930,,30,,False,lmood,40,96,0,GOODS,3019654,603,False
4873823,스머징 그래픽 하프 티셔츠 멜란지 그레이,남성,69000,62100,,10,,False,lmood,3,100,0,GOODS,4873823,85,False
4873792,[유튜버 PICK] 크랙 메세지 슬러브 하프 슬리브 티셔츠 블랙,남성,59000,53100,,10,,False,lmood,17,98,1,GOODS,4873792,208,False
2322124,프레피 스트라이프 풀오버 니트 네이비,공용,88000,44000,,50,,False,lmood,52,96,0,GOODS,2322124,318,False
4873801,쥬얼 트리밍 하프 티셔츠 블랙,남성,59000,53100,,10,,False,lmood,8,98,0,GOODS,4873801,145,False
1769424,가먼트 워시드 오버핏 맨투맨 차콜,공용,88000,44000,,50,,False,lmood,214,96,0,GOODS,1769424,1557,False
4873839,(W) 딥 라운드 버튼 리브드 티셔츠 멜란지 그레이,여성,45000,40500,,10,,False,lmood,12,100,0,GOODS,4873839,199,False
4873804,(W) 쥬얼 트리밍 하프 티셔츠 블랙,여성,59000,53100,,10,,False,lmood,1,80,0,GOODS,4873804,267,False
4705421,MOON 글로우 나일론 볼캡 라이트그레이,남성,39000,35100,,10,,False,lmood,0,0,0,GOODS,4705421,41,False
5316875,(W) 포메 리버시블 코듀로이 퍼자켓 크림,남성,270000,243000,,10,,False,lmood,0,0,0,GOODS,5316875,4,False
5316871,로건 발마칸 코트 FELTRO BLACK,남성,430000,387000,,10,,False,lmood,0,0,0,GOODS,5316871,25,False
5316870,(W) 루소 울 발마칸 코트 스톤 그레이,남성,425000,382500,,10,,False,lmood,0,0,0,GOODS,5316870,6,False
5316868,마르코 핸드메이드 더블코트 미드나잇 블랙,남성,430000,387000,,10,,False,lmood,0,0,0,GOODS,5316868,16,False
5316867,그레이웨일 싱글 코트 FELTRO BLACK,남성,398000,358200,,10,,False,lmood,0,0,0,GOODS,5316867,50,False
5316863,(W) 레오노르 울 테일러드 더블 코트 딥브라운,남성,415000,373500,,10,,False,lmood,0,0,0,GOODS,5316863,5,False
5316862,(W) 엘루이 울 알파카 하프 코트 카키,남성,335000,301500,,10,,False,lmood,0,0,0,GOODS,5316862,3,False
5316861,(W) 엘루이 울 캐시 하프 코트 블랙,남성,335000,301500,,10,,False,lmood,0,0,0,GOODS,5316861,3,False
5316860,벌키 소로나 패디드 점퍼 블랙,남성,268000,241200,,10,,False,lmood,0,0,0,GOODS,5316860,23,False
5316857,몽드 마이크로 립스탑 다운 푸퍼 자켓 블랙,남성,340000,306000,,10,,False,lmood,0,0,0,GOODS,5316857,25,False
5316848,글로우 후디 덕 다운 푸퍼 자켓 블랙,남성,375000,337500,,10,,False,lmood,0,0,0,GOODS,5316848,29,False
5316847,(W) 레이 플레어 데님 미드나잇블랙,남성,145000,130500,,10,,False,lmood,0,0,0,GOODS,5316847,5,False
5316837,벨로테 버진 울 부클 트러커 자켓 바이올렛 블랙,남성,338000,304200,,10,,False,lmood,0,0,0,GOODS,5316837,85,False
5316834,(W) 파파 버진 울 부클 해링턴 자켓 바이올렛 블랙,여성,295000,265500,,10,,False,lmood,0,0,0,GOODS,5316834,37,False
5316827,(W) 파파 버진 울 부클 해링턴 자켓 모브 브라운,여성,295000,265500,,10,,False,lmood,0,0,0,GOODS,5316827,56,False
5316812,(W) 카를라 울 체크 블루종 자켓 브라운,여성,285000,256500,,10,,False,lmood,0,0,0,GOODS,5316812,14,False
5316809,(W) 스칸딕 자카드 트위드 하이넥 자켓 블랙,여성,285000,256500,,10,,False,lmood,0,0,0,GOODS,5316809,8,False
5316807,(W) 부클 플리스 하프 집업 스노우 화이트,여성,100000,90000,,10,,False,lmood,0,0,0,GOODS,5316807,14,False
5316772,(W) 코지 메리노 울 딥 브이넥 풀오버 니트 (3 COLOR),여성,125000,112500,,10,,False,lmood,0,0,0,GOODS,5316772,48,False
5316768,(W) 폴카 닷 시스루 하이넥 블라우스 블랙,여성,115000,103500,,10,,False,lmood,0,0,0,GOODS,5316768,26,False
5316767,(W) 에스메랄다 코튼 비스코스 체크 셔츠 레드,여성,170000,153000,,10,,False,lmood,0,0,0,GOODS,5316767,10,False
5316765,(W) 에스메랄다 코튼 비스코스 체크 셔츠 브라운,여성,170000,153000,,10,,False,lmood,0,0,0,GOODS,5316765,5,False
5316741,(W) 핀터 울 코튼 니트 와이드 팬츠 (2 COLOR),여성,128000,115200,,10,,False,lmood,0,0,0,GOODS,5316741,24,False
5316734,(W) 루치아 벨벳 데님 미디 스커트 브라운,여성,95000,85500,,10,,False,lmood,0,0,0,GOODS,5316734,19,False
5316718,(W) 프란시스 큐프라 블루종 자켓 크림,여성,248000,223200,,10,,False,lmood,0,0,0,GOODS,5316718,16,False
5316717,(W) 프란시스 큐프라 블루종 자켓 브라운,여성,248000,223200,,10,,False,lmood,0,0,0,GOODS,5316717,8,False
5316714,타키사다 플로잉 트위드 블루종 자켓 블랙,남성,258000,232200,,10,,False,lmood,0,0,0,GOODS,5316714,63,False
5316713,(W) 베일리 트위드 스트라이프 자켓 브라운,여성,245000,220500,,10,,False,lmood,0,0,0,GOODS,5316713,45,False
5316707,(W) 60S 레이어드 미니드레스 스트라이프 브라운,여성,135000,121500,,10,,False,lmood,0,0,0,GOODS,5316707,87,False
5316704,(W) 60S 레이어드 미니드레스 스웨이드 버건디,여성,135000,121500,,10,,False,lmood,0,0,0,GOODS,5316704,35,False
5316699,(W) 시티컬 코튼 스트라이프 럭비 니트 (2 COLOR),여성,75000,67500,,10,,False,lmood,0,0,0,GOODS,5316699,15,False
5316690,(W) 컨트리 워시드 코듀로이 크롭 셔츠 크림,여성,125000,112500,,10,,False,lmood,0,0,0,GOODS,5316690,20,False
5316684,(W) 새틴 비스코스 하이넥 블라우스 파우더 블루,여성,115000,103500,,10,,False,lmood,0,0,0,GOODS,5316684,12,False
5316676,(W) 돌리 쓰리쿼터 링거 티셔츠 (2 COLOR),여성,49000,44100,,10,,False,lmood,0,0,0,GOODS,5316676,34,False
5316675,(W) 돌리 쓰리쿼터 도트 티셔츠 멜란지 그레이,여성,49000,44100,,10,,False,lmood,0,0,0,GOODS,5316675,24,False
5316670,(W) 퍼피 스트라이프 라운지 팬츠 웜그레이,여성,100000,90000,,10,,False,lmood,2,100,0,GOODS,5316670,56,False
5316656,(W) 새틴 코튼 맥시 스커트 화이트,여성,95000,85500,,10,,False,lmood,0,0,0,GOODS,5316656,24,False
5316655,(W) 큐프라 드레이프 투웨이 스커트 파우더 크림,여성,155000,139500,,10,,False,lmood,0,0,0,GOODS,5316655,52,False
4873838,(W) 딥 라운드 버튼 리브드 티셔츠 백아이보리,여성,45000,40500,,10,,False,lmood,9,100,0,GOODS,4873838,251,False
4873837,(W) 딥 라운드 버튼 리브드 티셔츠 블랙,여성,45000,40500,,10,,False,lmood,10,96,0,GOODS,4873837,389,False
4873821,스머징 그래픽 하프 티셔츠 워시드 브라운,남성,69000,62100,,10,,False,lmood,10,100,0,GOODS,4873821,104,False
4873803,(W) 쥬얼 트리밍 하프 티셔츠 화이트,여성,59000,53100,,10,,False,lmood,4,90,0,GOODS,4873803,146,False
4873798,쥬얼 트리밍 하프 티셔츠 화이트,남성,59000,53100,,10,,False,lmood,8,100,0,GOODS,4873798,159,False
4873797,(W) 캘리 그래픽 링거 티셔츠 블랙,여성,69000,62100,,10,,False,lmood,0,0,0,GOODS,4873797,17,False
4873796,(W) 캘리 그래픽 링거 티셔츠 화이트,여성,69000,62100,,10,,False,lmood,3,100,0,GOODS,4873796,66,False
4873795,캘리 그래픽 링거 티셔츠 블랙,남성,69000,62100,,10,,False,lmood,4,100,0,GOODS,4873795,92,False
4873794,캘리 그래픽 링거 티셔츠 화이트,남성,69000,62100,,10,,False,lmood,18,100,0,GOODS,4873794,510,False
4873790,(W) 피어스 아트워크 하프 티셔츠 멜란지 그레이,여성,69000,62100,,10,,False,lmood,3,100,0,GOODS,4873790,47,False
4873786,(W) 노티컬 실켓코튼 PK 하프 니트 네이비,여성,93000,83700,,10,,False,lmood,4,96,0,GOODS,4873786,78,False
4873782,라운지 스트라이프 하프 셔츠 라이트 베이지,남성,85000,76500,,10,,False,lmood,1,100,0,GOODS,4873782,230,False
4873780,보타닉 내추럴 얀 PK 하프 니트 네이비,남성,89000,80100,,10,,False,lmood,0,0,0,GOODS,4873780,89,False
4873778,보타닉 내추럴 얀 PK 하프 니트 베이지,남성,89000,80100,,10,,False,lmood,6,100,0,GOODS,4873778,241,False
4873776,블룸 시스루 하프 셔츠 다크그레이,남성,89000,80100,,10,,False,lmood,1,100,0,GOODS,4873776,178,False
4873760,차르르 스트라이프 헨리넥 하프 니트 버건디,남성,95000,85500,,10,,False,lmood,19,98,0,GOODS,4873760,172,False
4873755,크로셰 실켓코튼 헨리넥 하프 니트 블랙,남성,95000,85500,,10,,False,lmood,9,100,0,GOODS,4873755,136,False
4705600,(W) 마린 울코튼 스트라이프 풀오버 니트 오프화이트,여성,108000,97200,,10,,False,lmood,7,98,0,GOODS,4705600,98,False
4705594,마린 울코튼 스트라이프 풀오버 니트 스카이블루,남성,108000,97200,,10,,False,lmood,2,100,0,GOODS,4705594,92,False
4705575,아카사 핸드메이드 트위드 봄버 자켓 네이비,남성,240000,216000,,10,,False,lmood,5,100,0,GOODS,4705575,179,False
4705555,(W) 프렌치 릴렉스드 스트레이트 데님 클래식 블루,여성,108000,97200,,10,,False,lmood,0,0,0,GOODS,4705555,69,False
4705552,아일랜드 텐셀 린넨 풀오버 니트 씨솔트,남성,98000,88200,,10,,False,lmood,3,100,0,GOODS,4705552,72,False
4705541,(W) 테디 트랙 밴딩 쇼츠 새틴 블랙,여성,68000,61200,,10,,False,lmood,0,0,0,GOODS,4705541,43,False
4705528,(W) 브레통 코튼 라운드 가디건 카멜,여성,108000,97200,,10,,False,lmood,0,0,0,GOODS,4705528,73,False
4705521,(W) 세일러 부클 마이크로 쇼츠 스트라이프,여성,68000,61200,,10,,False,lmood,0,0,0,GOODS,4705521,31,False
4705509,(W) 르몽 래글런 블루종 자켓 애쉬베이지,여성,228000,205200,,10,,False,lmood,0,0,0,GOODS,4705509,43,False
4705503,피터 세미와이드 데님 라이트블루,남성,158000,142200,,10,,False,lmood,10,100,0,GOODS,4705503,416,False
4705491,(W)인디 마이크로 데님 쇼츠 라이트블루,여성,88000,79200,,10,,False,lmood,0,0,0,GOODS,4705491,29,False
4705489,(W)70s 미니멀 데님 스커트 퓨어블랙,여성,98000,88200,,10,,False,lmood,0,0,0,GOODS,4705489,59,False
4705487,(W) 시어 쉬폰 블루종 점퍼 블랙,여성,228000,205200,,10,,False,lmood,0,0,0,GOODS,4705487,65,False
4705477,트위스트 코튼 블루종 자켓 머스터드,남성,288000,259200,,10,,False,lmood,3,94,0,GOODS,4705477,134,False
4705476,트위스트 코튼 블루종 자켓 블랙,남성,288000,259200,,10,,False,lmood,5,100,0,GOODS,4705476,361,False
