goodsNo,goodsName,goodsLinkUrl,thumbnail,displayGenderText,isSoldOut,normalPrice,price,saleRate,brand,brandName,brandLinkUrl,reviewCount,reviewScore,isOptionVisible,isAd,adTooltip,plusDeliveryGuideText,infoLabelList,imageLabelList,clickTrackers,impressionTrackers,snap,score,isPlusDelivery,usedConditionGrade
4710009,87-STAN047 벌룬핏 워싱 와이드 데님팬츠 빈티지다크블랙,https://www.musinsa.com/products/4710009,https://image.msscdn.net/images/goods_img/20250110/4710009/4710009_17580810864242_500.jpg,공용,False,54000,29900,45,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,3663,96,True,False,,,"[{'code': 'COUPON', 'title': '쿠폰', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3390496,87-STAN008 [리뉴얼] 파이핑 카라 바시티 레더 자켓 블랙,https://www.musinsa.com/products/3390496,https://image.msscdn.net/images/goods_img/20230630/3390496/3390496_17551512881281_500.jpg,공용,False,166000,39900,76,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,408,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4673181,87-STAN120 [뉴트로] 솔리드 워싱 홀더 데님 자켓 빈티지 블랙,https://www.musinsa.com/products/4673181,https://image.msscdn.net/images/goods_img/20241219/4673181/4673181_17551425471916_500.jpg,공용,False,133000,49900,62,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,39,94,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4227450,87-STAN087 클래식 레거시 오버핏 포켓 긴팔 체크 셔츠 블랙,https://www.musinsa.com/products/4227450,https://image.msscdn.net/images/goods_img/20240702/4227450/4227450_17554953333279_500.jpg,공용,False,54000,19900,63,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,232,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4710010,87-STAN047 벌룬핏 워싱 와이드 데님팬츠 빈티지옐로우블랙,https://www.musinsa.com/products/4710010,https://image.msscdn.net/images/goods_img/20250110/4710010/4710010_17580808723428_500.jpg,공용,False,54000,26900,50,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,3663,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4710011,87-STAN047 벌룬핏 워싱 와이드 데님팬츠 빈티지그레이,https://www.musinsa.com/products/4710011,https://image.msscdn.net/images/goods_img/20250110/4710011/4710011_17580806589996_500.jpg,공용,False,54000,29900,45,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,3663,96,True,False,,,"[{'code': 'COUPON', 'title': '쿠폰', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4709998,87-STAN176 미니멀 빈티지 더블 포켓 레더 자켓 블랙,https://www.musinsa.com/products/4709998,https://image.msscdn.net/images/goods_img/20250110/4709998/4709998_17551418693708_500.jpg,공용,False,133000,39900,70,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,54,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4227433,87-STAN079 레트로 오버핏 포켓 긴팔 체크 셔츠 옐로우,https://www.musinsa.com/products/4227433,https://image.msscdn.net/images/goods_img/20240702/4227433/4227433_17554973409898_500.jpg,공용,False,54000,19900,63,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,167,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4710014,87-STAN047 벌룬핏 워싱 와이드 데님팬츠 라이트인디고,https://www.musinsa.com/products/4710014,https://image.msscdn.net/images/goods_img/20250110/4710014/4710014_17551392812642_500.jpg,공용,False,54000,26900,50,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,3663,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5087052,[2PACK] 반팔 체크 셔츠 패키지 (17종),https://www.musinsa.com/products/5087052,https://image.msscdn.net/images/goods_img/20250502/5087052/5087052_17554996810139_500.jpg,공용,False,103000,32900,68,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,122,90,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4227389,87-STAN067 빈티지 포레스트 오버핏 반팔 타탄 체크 셔츠 그린,https://www.musinsa.com/products/4227389,https://image.msscdn.net/images/goods_img/20240702/4227389/4227389_17551479784330_500.jpg,공용,False,52000,17900,66,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,780,94,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5278148,87-STAN009 [리뉴얼] 스탠다드 블루종 스웨이드 자켓 크랙 아이보리,https://www.musinsa.com/products/5278148,https://image.msscdn.net/images/goods_img/20250729/5278148/5278148_17550710316579_500.jpg,공용,False,133000,39900,70,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,23688,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4227434,87-STAN079 레트로 오버핏 포켓 긴팔 체크 셔츠 핑크,https://www.musinsa.com/products/4227434,https://image.msscdn.net/images/goods_img/20240702/4227434/4227434_17554973006549_500.jpg,공용,False,54000,19900,63,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,222,88,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3902800,87-STAN054 캣샌드 레인 워싱 와이드 데님팬츠 빈티지 블루,https://www.musinsa.com/products/3902800,https://image.msscdn.net/images/goods_img/20240227/3902800/3902800_17484066403119_500.jpg,공용,False,53000,35900,32,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,333,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]",[],[],[],,0.0,False,
4482470,87-STAN135 레트로 긱 오버핏 포켓 긴팔 체크 셔츠 블랙,https://www.musinsa.com/products/4482470,https://image.msscdn.net/images/goods_img/20241002/4482470/4482470_17554866159583_500.jpg,공용,False,54000,19900,63,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,46,94,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5278233,87-STAN009 [리뉴얼] 스탠다드 블루종 레더 자켓 빈티지 라이트 브라운,https://www.musinsa.com/products/5278233,https://image.msscdn.net/images/goods_img/20250729/5278233/5278233_17550706930839_500.jpg,공용,False,133000,39900,70,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,0,0,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4227436,87-STAN080 뉴트럴 팜 오버핏 포켓 긴팔 체크 셔츠 네이비,https://www.musinsa.com/products/4227436,https://image.msscdn.net/images/goods_img/20240702/4227436/4227436_17554972084199_500.jpg,공용,False,54000,17900,67,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,148,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4482434,87-STAN080 뉴트럴 팜 오버핏 포켓 긴팔 체크 셔츠 블랙,https://www.musinsa.com/products/4482434,https://image.msscdn.net/images/goods_img/20241002/4482434/4482434_17554971574441_500.jpg,공용,False,54000,19900,63,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,22,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4227456,87-STAN091 미스티 포레스트 오버핏 포켓 긴팔 체크 셔츠 그린,https://www.musinsa.com/products/4227456,https://image.msscdn.net/images/goods_img/20240702/4227456/4227456_17554938902765_500.jpg,공용,False,54000,19900,63,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,98,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4661190,87-STAN059 미니멀 투웨이 스웨이드 블루종 자켓 블랙,https://www.musinsa.com/products/4661190,https://image.msscdn.net/images/goods_img/20241211/4661190/4661190_17550708375307_500.jpg,공용,False,129000,39900,69,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,9,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4227442,87-STAN083 레트로 플레이드 오버핏 포켓 긴팔 체크 셔츠 레드,https://www.musinsa.com/products/4227442,https://image.msscdn.net/images/goods_img/20240702/4227442/4227442_17554967965799_500.jpg,공용,False,54000,17900,67,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,99,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
