likeType,relationId,count,liked
GOODS,3814948,762,False
GOODS,4471536,125,False
GOODS,4471542,154,False
GOODS,3814993,469,False
GOODS,3435692,1020,False
GOODS,4471551,70,False
GOODS,4471557,474,False
GOODS,2450033,1415,False
GOODS,4153532,1308,False
GOODS,3814980,209,False
GOODS,3145719,197,False
GOODS,4300554,164,False
GOODS,3844659,1125,False
GOODS,3495032,2078,False
GOODS,3435697,864,False
GOODS,4783753,716,False
GOODS,3911161,293,False
GOODS,4031240,1109,False
GOODS,3814978,94,False
GOODS,3814859,516,False
GOODS,3991164,255,False
GOODS,4300823,486,False
GOODS,4300583,138,False
GOODS,4948836,123,False
GOODS,3814994,367,False
GOODS,3991145,436,False
GOODS,4471508,463,False
GOODS,3814981,188,False
GOODS,3116802,639,False
GOODS,4300569,151,False
GOODS,4471505,452,False
GOODS,4471497,359,False
GOODS,4471494,286,False
GOODS,4471588,169,False
GOODS,4783825,310,False
GOODS,4300649,123,False
GOODS,4300612,119,False
GOODS,4948087,1132,False
GOODS,3116804,254,False
GOODS,3017593,1649,False
GOODS,3911159,212,False
GOODS,3017582,1006,False
GOODS,2450061,2893,False
GOODS,4300815,337,False
GOODS,2992786,1948,False
GOODS,4471584,75,False
GOODS,3911162,746,False
GOODS,4300610,77,False
GOODS,4300580,93,False
GOODS,4471599,128,False
GOODS,4471587,181,False
GOODS,4157645,2404,False
GOODS,4157644,364,False
GOODS,3814898,444,False
GOODS,4948844,570,False
GOODS,2450069,3170,False
GOODS,4031251,148,False
GOODS,4948732,334,False
GOODS,3228590,934,False
GOODS,2992797,973,False
GOODS,2450067,1173,False
GOODS,4031305,130,False
GOODS,4471503,368,False
GOODS,4471502,289,False
GOODS,4471496,211,False
GOODS,4300644,98,False
GOODS,3815144,713,False
GOODS,3349007,394,False
GOODS,2992800,271,False
GOODS,4300453,119,False
GOODS,3911182,419,False
GOODS,2992790,1404,False
GOODS,4066294,115,False
GOODS,4031221,209,False
GOODS,3435694,1582,False
GOODS,2723034,194,False
GOODS,4783749,233,False
GOODS,4066302,710,False
GOODS,4471586,106,False
GOODS,3814854,190,False
GOODS,4783828,121,False
GOODS,2450041,392,False
GOODS,4783806,60,False
GOODS,4783804,140,False
GOODS,4471532,79,False
GOODS,4157643,665,False
GOODS,4948747,217,False
GOODS,4948219,95,False
GOODS,3814949,1346,False
GOODS,3814967,788,False
GOODS,4948733,182,False
GOODS,4948215,140,False
GOODS,3814934,325,False
GOODS,3814924,508,False
GOODS,4300640,151,False
GOODS,2178067,796,False
GOODS,4031239,1932,False
GOODS,4300560,76,False
GOODS,4031218,102,False
GOODS,3116800,477,False
GOODS,4066317,317,False
GOODS,4783824,86,False
GOODS,2450057,799,False
GOODS,2450048,397,False
GOODS,4031308,255,False
GOODS,4031304,145,False
GOODS,4031294,498,False
GOODS,4948832,75,False
GOODS,4948725,81,False
GOODS,4948718,105,False
GOODS,4783826,79,False
GOODS,4783823,96,False
GOODS,4783751,33,False
GOODS,4783750,47,False
GOODS,4471501,154,False
GOODS,4471500,237,False
GOODS,4471498,163,False
GOODS,4471493,408,False
GOODS,4300567,79,False
GOODS,4300563,55,False
GOODS,4300516,183,False
GOODS,4300378,327,False
GOODS,4066300,695,False
GOODS,4066298,266,False
GOODS,4066296,59,False
GOODS,4066279,159,False
GOODS,4031255,1244,False
GOODS,4031254,160,False
GOODS,4031248,244,False
GOODS,4031242,158,False
GOODS,4031238,792,False
GOODS,4031225,347,False
GOODS,4031210,308,False
GOODS,4031205,193,False
GOODS,4031200,127,False
GOODS,3991154,355,False
GOODS,3815124,432,False
GOODS,3814976,217,False
GOODS,3228598,661,False
GOODS,2992796,1245,False
GOODS,2992791,468,False
GOODS,2765534,277,False
GOODS,2765518,904,False
GOODS,2723035,199,False
GOODS,2723026,156,False
GOODS,2450114,200,False
GOODS,2450112,264,False
GOODS,2450038,507,False
GOODS,2178041,49,False
