goodsNo,goodsName,displayGenderText,normalPrice,price,couponPrice,saleRate,couponSaleRate,hasOptionPrice,brand,reviewCount,reviewScore,isYoutubeCollab
4873817,일렉트릭 그래픽 슬러브 하프 티셔츠 화이트,남성,49000,44100,,10,,False,lmood,14,94,0
4278852,비숍 울 알파카 크루넥 풀오버 니트 블랙,공용,128000,115200,,10,,False,lmood,31,100,0
5316687,(W) 컨트리 스트라이프 코튼 크롭 셔츠 세피아,여성,125000,112500,,10,,False,lmood,0,0,0
4705401,(W) 스튜어트 웨스턴 데님 셔츠 클래식 블루,여성,148000,133200,,10,,False,lmood,3,100,0
3843005,베이 스카시 하프 니트 네이비,남성,88000,79200,,10,,False,lmood,51,100,0
4278924,(W) 아이코닉 LD 울 코튼 라운드 가디건 러시안레드,여성,128000,115200,,10,,False,lmood,27,100,0
4278927,(W) 아이코닉 LD 울 코튼 라운드 가디건 멜란지 그레이,여성,128000,115200,,10,,False,lmood,14,98,0
4705383,버닝 데님 코튼 셔츠 아이스블루,남성,118000,106200,,10,,False,lmood,4,100,0
3788297,스톤 워시드 코튼 풀오버 니트 다크그레이,남성,94900,85410,,10,,False,lmood,20,98,0
3019674,샤이닝 컴바인 스카잔 자켓 그레이,공용,198000,138600,,30,,False,lmood,16,98,0
4705623,(W) 트위디 카라리스 버튼 디테일 자켓 D네이비,여성,248000,223200,,10,,False,lmood,3,100,0
4705627,(W) 프렌치 울 블렌드 오피서 자켓 블랙,여성,248000,223200,,10,,False,lmood,0,0,0
4705485,엘리엇 윈드 블루종 자켓 네이비,남성,220000,198000,,10,,False,lmood,5,92,0
3019675,메탈릭 더블 메쉬 보머 자켓 그레이,공용,198000,128700,,35,,False,lmood,10,94,0
5316805,(W) 검도 로우 와이드 슬랙스 블랙,여성,105000,94500,,10,,False,lmood,0,0,0
4873787,피어스 아트워크 하프 티셔츠 블랙,남성,69000,62100,,10,,False,lmood,16,100,0
1930811,어워드 플리츠 와이드 슬랙스 차콜,남성,89000,80100,,10,,False,lmood,27,98,0
3406237,벌키 램스 울 케이블 니트 페일블루,공용,158000,142200,,10,,False,lmood,12,100,0
4705599,마린 울코튼 스트라이프 풀오버 니트 오프화이트,남성,108000,97200,,10,,False,lmood,11,98,0
2322126,프레피 스트라이프 풀오버 니트 크림,공용,88000,44000,,50,,False,lmood,430,96,0
4873784,노티컬 실켓코튼 PK 하프 니트 네이비,남성,93000,83700,,10,,False,lmood,37,98,0
3843072,ROCK A BILLY 슬러브 스쿱넥 하프 티셔츠 ( 2 COLOR ),남성,58000,52200,,10,,False,lmood,338,98,0
5316678,(W) 메종 스트라이프 럭비 티셔츠 버건디/그레이 ST,여성,90000,81000,,10,,False,lmood,0,0,0
4873756,[유튜버 PICK] 차르르 스트라이프 헨리넥 하프 니트 아이보리,남성,95000,85500,,10,,False,lmood,63,98,1
4705468,(W) 트위즐러 오간자 블루종 자켓 그레이,여성,198000,178200,,10,,False,lmood,0,0,0
4705455,필립 코튼 치노 와이드 쇼츠 베이지,남성,88000,79200,,10,,False,lmood,8,92,0
4873807,제이크 하프 데님 쇼츠 라이트블루,남성,98000,88200,,10,,False,lmood,32,98,0
4705545,아일랜드 텐셀 린넨 풀오버 니트 포레스트,남성,98000,88200,,10,,False,lmood,1,100,0
3788299,스톤 워시드 코튼 풀오버 니트 머드,남성,94900,85410,,10,,False,lmood,38,94,0
4278914,(W) 검도 투웨이 와이드 슬랙스 미드그레이,여성,95000,85500,,10,,False,lmood,11,100,0
4278912,(W) 검도 투웨이 와이드 슬랙스 블랙,여성,95000,85500,,10,,False,lmood,22,98,0
3788286,컴바인드 울 테크니컬 블루종 자켓 블랙,남성,298000,268200,,10,,False,lmood,7,88,0
3788284,럭스 피케이 풀오버 니트 아이보리,남성,148000,133200,,10,,False,lmood,7,94,0
3788278,럭스 피케이 풀오버 니트 블랙,남성,148000,133200,,10,,False,lmood,12,100,0
4278831,앤트워프 스트라이프 LD 집업 풀오버 니트 아이보리,공용,118000,106200,,10,,False,lmood,15,98,0
5316654,(W) 큐프라 드레이프 투웨이 스커트 세피아 브라운,여성,155000,139500,,10,,False,lmood,0,0,0
4278835,헤일리 워시드 코듀로이 후디드 점퍼 베이지,남성,228000,205200,,10,,False,lmood,2,100,0
5316780,빈티지 스파클링 울 트위드 가디건 브라운,남성,148000,133200,,10,,False,lmood,0,0,0
3406233,피카부 집업 카라 니트 ( 2 COLOR ),공용,118000,106200,,10,,False,lmood,25,94,0
2322127,세인트 보일드 울 절개 가디건 칸초,공용,128000,64000,,50,,False,lmood,35,98,0
4705389,헌팅턴 텐셀데님 밀리터리 셔츠 샴브레이 블루,남성,158000,142200,,10,,False,lmood,11,94,0
4278897,(W) 비숍 울 알파카 크루넥 가디건 크림,여성,138000,124200,,10,,False,lmood,10,94,0
4278893,(W) 비숍 울 알파카 크루넥 가디건 페일 라벤더,여성,138000,124200,,10,,False,lmood,24,100,0
5316735,(W) 데본 와이드 데님 퓨어블랙,여성,135000,121500,,10,,False,lmood,0,0,0
4705586,(W)팟 커브드 코튼 와이드 팬츠 블랙,여성,128000,115200,,10,,False,lmood,6,94,0
2670670,스카 데님 자켓 미들블루,공용,189000,113400,,40,,False,lmood,8,92,0
4705397,(W) 스튜어트 웨스턴 체크 셔츠 블랙,여성,148000,133200,,10,,False,lmood,1,80,0
3788312,디핀 가먼트 워시드 카고 팬츠 차콜 그레이,공용,198000,178200,,10,,False,lmood,4,86,0
5316779,(W) 마이크로 부클 울 가디건 (2 COLOR),여성,120000,108000,,10,,False,lmood,0,0,0
2670666,폴 벌룬 디테일 니트 (4 COLOR),공용,108000,64800,,40,,False,lmood,19,98,0
3406356,X-line ZIP 하이킹 팬츠 블랙,공용,208000,187200,,10,,False,lmood,21,92,0
5316740,(W) 플러시 벨벳 와이드 트랙 팬츠 블랙,여성,115000,103500,,10,,False,lmood,0,0,0
3842905,테리 웨스턴 하프 니트 모스 카키,남성,110000,99000,,10,,False,lmood,20,90,0
3843013,루나 가먼트 다잉 하프 티셔츠 베이지,남성,69000,62100,,10,,False,lmood,269,98,0
5316806,(W) 부클 플리스 피케 티셔츠 네이비,여성,100000,90000,,10,,False,lmood,0,0,0
5316733,(W) 버티컬 맥시 스커트 스트라이프 브라운,여성,100000,90000,,10,,False,lmood,0,0,0
2322123,프레피 스트라이프 풀오버 니트 딥 그린,공용,88000,44000,,50,,False,lmood,55,98,0
4705597,(W) 마린 울코튼 스트라이프 풀오버 니트 스카이블루,여성,108000,97200,,10,,False,lmood,9,100,0
5316657,(W) 사토리얼 울 개버딘 마이크로 스커트 블랙,여성,95000,85500,,10,,False,lmood,0,0,0
4873750,크로셰 실켓코튼 헨리넥 하프 니트 스트라이프,남성,95000,85500,,10,,False,lmood,35,98,0
3019688,다이아 크리즈 봄버 자켓 더스티크림,공용,188000,112800,,40,,False,lmood,15,100,0
3788403,LCD 크롭 스웻 후디 (2 COLOR),공용,149000,134100,,10,,False,lmood,5,84,0
4873825,(W) 스머징 그래픽 크롭 슬리브리스 멜란지 그레이,여성,49000,44100,,10,,False,lmood,2,100,0
4873818,일렉트릭 그래픽 슬러브 하프 티셔츠 블랙,남성,49000,44100,,10,,False,lmood,17,88,0
4705293,코티지 내추럴 얀 라운드 가디건 린넨,남성,98000,88200,,10,,False,lmood,9,98,0
4705490,(W)70s 미니멀 데님 스커트 워시드 블루,여성,98000,88200,,10,,False,lmood,1,100,0
4873781,[유튜버 PICK] 라운지 스트라이프 하프 셔츠 블루,남성,85000,76500,,10,,False,lmood,15,100,1
3406269,펑크 라이더 니트 집업 락 그레이,공용,128000,115200,,10,,False,lmood,24,96,0
3136777,맥스와이드 데님 스톰 블루,공용,128000,89600,,30,,False,lmood,22,100,0
5316586,(W) 레이어드 카우 레더 롱 벨트 블랙,여성,75000,67500,,10,,False,lmood,0,0,0
2322130,세인트 보일드 울 절개 가디건 스틸 블루,공용,128000,64000,,50,,False,lmood,32,94,0
4705486,(W) 테디 트랙 밴딩 쇼츠 트위드 네이비,여성,68000,61200,,10,,False,lmood,0,0,0
3019661,슬래시 니트 카라 집업 딥 네이비,공용,108000,64800,,40,,False,lmood,23,94,0
4873805,(W) 제인 슬러브 유넥 하프 슬리브 티셔츠 화이트,여성,39000,35100,,10,,False,lmood,2,100,0
3842987,ASTRO 패치워크 피그다잉 하프 티셔츠 블랙,남성,78000,70200,,10,,False,lmood,71,98,0
2322119,피렌체 V 래글런 니트 그레이,공용,108000,54000,,50,,False,lmood,85,94,0
2322085,빅 브라더 와이드 조거 팬츠,공용,108000,54000,,50,,False,lmood,18,88,0
4873791,크랙 메세지 슬러브 하프 슬리브 티셔츠 화이트,남성,59000,53100,,10,,False,lmood,15,100,0
3019654,보헴 롱 슬리브 니트 ( 3 COLOR ),공용,89900,62930,,30,,False,lmood,40,96,0
4873823,스머징 그래픽 하프 티셔츠 멜란지 그레이,남성,69000,62100,,10,,False,lmood,3,100,0
4873792,[유튜버 PICK] 크랙 메세지 슬러브 하프 슬리브 티셔츠 블랙,남성,59000,53100,,10,,False,lmood,17,98,1
2322124,프레피 스트라이프 풀오버 니트 네이비,공용,88000,44000,,50,,False,lmood,52,96,0
4873801,쥬얼 트리밍 하프 티셔츠 블랙,남성,59000,53100,,10,,False,lmood,8,98,0
1769424,가먼트 워시드 오버핏 맨투맨 차콜,공용,88000,44000,,50,,False,lmood,214,96,0
4873839,(W) 딥 라운드 버튼 리브드 티셔츠 멜란지 그레이,여성,45000,40500,,10,,False,lmood,12,100,0
4873804,(W) 쥬얼 트리밍 하프 티셔츠 블랙,여성,59000,53100,,10,,False,lmood,1,80,0
4705421,MOON 글로우 나일론 볼캡 라이트그레이,남성,39000,35100,,10,,False,lmood,0,0,0
5316875,(W) 포메 리버시블 코듀로이 퍼자켓 크림,남성,270000,243000,,10,,False,lmood,0,0,0
5316871,로건 발마칸 코트 FELTRO BLACK,남성,430000,387000,,10,,False,lmood,0,0,0
5316870,(W) 루소 울 발마칸 코트 스톤 그레이,남성,425000,382500,,10,,False,lmood,0,0,0
5316868,마르코 핸드메이드 더블코트 미드나잇 블랙,남성,430000,387000,,10,,False,lmood,0,0,0
5316867,그레이웨일 싱글 코트 FELTRO BLACK,남성,398000,358200,,10,,False,lmood,0,0,0
5316863,(W) 레오노르 울 테일러드 더블 코트 딥브라운,남성,415000,373500,,10,,False,lmood,0,0,0
5316862,(W) 엘루이 울 알파카 하프 코트 카키,남성,335000,301500,,10,,False,lmood,0,0,0
5316861,(W) 엘루이 울 캐시 하프 코트 블랙,남성,335000,301500,,10,,False,lmood,0,0,0
5316860,벌키 소로나 패디드 점퍼 블랙,남성,268000,241200,,10,,False,lmood,0,0,0
5316857,몽드 마이크로 립스탑 다운 푸퍼 자켓 블랙,남성,340000,306000,,10,,False,lmood,0,0,0
5316848,글로우 후디 덕 다운 푸퍼 자켓 블랙,남성,375000,337500,,10,,False,lmood,0,0,0
5316847,(W) 레이 플레어 데님 미드나잇블랙,남성,145000,130500,,10,,False,lmood,0,0,0
5316837,벨로테 버진 울 부클 트러커 자켓 바이올렛 블랙,남성,338000,304200,,10,,False,lmood,0,0,0
5316834,(W) 파파 버진 울 부클 해링턴 자켓 바이올렛 블랙,여성,295000,265500,,10,,False,lmood,0,0,0
5316827,(W) 파파 버진 울 부클 해링턴 자켓 모브 브라운,여성,295000,265500,,10,,False,lmood,0,0,0
5316812,(W) 카를라 울 체크 블루종 자켓 브라운,여성,285000,256500,,10,,False,lmood,0,0,0
5316809,(W) 스칸딕 자카드 트위드 하이넥 자켓 블랙,여성,285000,256500,,10,,False,lmood,0,0,0
5316807,(W) 부클 플리스 하프 집업 스노우 화이트,여성,100000,90000,,10,,False,lmood,0,0,0
5316772,(W) 코지 메리노 울 딥 브이넥 풀오버 니트 (3 COLOR),여성,125000,112500,,10,,False,lmood,0,0,0
5316768,(W) 폴카 닷 시스루 하이넥 블라우스 블랙,여성,115000,103500,,10,,False,lmood,0,0,0
5316767,(W) 에스메랄다 코튼 비스코스 체크 셔츠 레드,여성,170000,153000,,10,,False,lmood,0,0,0
5316765,(W) 에스메랄다 코튼 비스코스 체크 셔츠 브라운,여성,170000,153000,,10,,False,lmood,0,0,0
5316741,(W) 핀터 울 코튼 니트 와이드 팬츠 (2 COLOR),여성,128000,115200,,10,,False,lmood,0,0,0
5316734,(W) 루치아 벨벳 데님 미디 스커트 브라운,여성,95000,85500,,10,,False,lmood,0,0,0
5316718,(W) 프란시스 큐프라 블루종 자켓 크림,여성,248000,223200,,10,,False,lmood,0,0,0
5316717,(W) 프란시스 큐프라 블루종 자켓 브라운,여성,248000,223200,,10,,False,lmood,0,0,0
5316714,타키사다 플로잉 트위드 블루종 자켓 블랙,남성,258000,232200,,10,,False,lmood,0,0,0
5316713,(W) 베일리 트위드 스트라이프 자켓 브라운,여성,245000,220500,,10,,False,lmood,0,0,0
5316707,(W) 60S 레이어드 미니드레스 스트라이프 브라운,여성,135000,121500,,10,,False,lmood,0,0,0
5316704,(W) 60S 레이어드 미니드레스 스웨이드 버건디,여성,135000,121500,,10,,False,lmood,0,0,0
5316699,(W) 시티컬 코튼 스트라이프 럭비 니트 (2 COLOR),여성,75000,67500,,10,,False,lmood,0,0,0
5316690,(W) 컨트리 워시드 코듀로이 크롭 셔츠 크림,여성,125000,112500,,10,,False,lmood,0,0,0
5316684,(W) 새틴 비스코스 하이넥 블라우스 파우더 블루,여성,115000,103500,,10,,False,lmood,0,0,0
5316676,(W) 돌리 쓰리쿼터 링거 티셔츠 (2 COLOR),여성,49000,44100,,10,,False,lmood,0,0,0
5316675,(W) 돌리 쓰리쿼터 도트 티셔츠 멜란지 그레이,여성,49000,44100,,10,,False,lmood,0,0,0
5316670,(W) 퍼피 스트라이프 라운지 팬츠 웜그레이,여성,100000,90000,,10,,False,lmood,2,100,0
5316656,(W) 새틴 코튼 맥시 스커트 화이트,여성,95000,85500,,10,,False,lmood,0,0,0
5316655,(W) 큐프라 드레이프 투웨이 스커트 파우더 크림,여성,155000,139500,,10,,False,lmood,0,0,0
4873838,(W) 딥 라운드 버튼 리브드 티셔츠 백아이보리,여성,45000,40500,,10,,False,lmood,9,100,0
4873837,(W) 딥 라운드 버튼 리브드 티셔츠 블랙,여성,45000,40500,,10,,False,lmood,10,96,0
4873821,스머징 그래픽 하프 티셔츠 워시드 브라운,남성,69000,62100,,10,,False,lmood,10,100,0
4873803,(W) 쥬얼 트리밍 하프 티셔츠 화이트,여성,59000,53100,,10,,False,lmood,4,90,0
4873798,쥬얼 트리밍 하프 티셔츠 화이트,남성,59000,53100,,10,,False,lmood,8,100,0
4873797,(W) 캘리 그래픽 링거 티셔츠 블랙,여성,69000,62100,,10,,False,lmood,0,0,0
4873796,(W) 캘리 그래픽 링거 티셔츠 화이트,여성,69000,62100,,10,,False,lmood,3,100,0
4873795,캘리 그래픽 링거 티셔츠 블랙,남성,69000,62100,,10,,False,lmood,4,100,0
4873794,캘리 그래픽 링거 티셔츠 화이트,남성,69000,62100,,10,,False,lmood,18,100,0
4873790,(W) 피어스 아트워크 하프 티셔츠 멜란지 그레이,여성,69000,62100,,10,,False,lmood,3,100,0
4873786,(W) 노티컬 실켓코튼 PK 하프 니트 네이비,여성,93000,83700,,10,,False,lmood,4,96,0
4873782,라운지 스트라이프 하프 셔츠 라이트 베이지,남성,85000,76500,,10,,False,lmood,1,100,0
4873780,보타닉 내추럴 얀 PK 하프 니트 네이비,남성,89000,80100,,10,,False,lmood,0,0,0
4873778,보타닉 내추럴 얀 PK 하프 니트 베이지,남성,89000,80100,,10,,False,lmood,6,100,0
4873776,블룸 시스루 하프 셔츠 다크그레이,남성,89000,80100,,10,,False,lmood,1,100,0
4873760,차르르 스트라이프 헨리넥 하프 니트 버건디,남성,95000,85500,,10,,False,lmood,19,98,0
4873755,크로셰 실켓코튼 헨리넥 하프 니트 블랙,남성,95000,85500,,10,,False,lmood,9,100,0
4705600,(W) 마린 울코튼 스트라이프 풀오버 니트 오프화이트,여성,108000,97200,,10,,False,lmood,7,98,0
4705594,마린 울코튼 스트라이프 풀오버 니트 스카이블루,남성,108000,97200,,10,,False,lmood,2,100,0
4705575,아카사 핸드메이드 트위드 봄버 자켓 네이비,남성,240000,216000,,10,,False,lmood,5,100,0
4705555,(W) 프렌치 릴렉스드 스트레이트 데님 클래식 블루,여성,108000,97200,,10,,False,lmood,0,0,0
4705552,아일랜드 텐셀 린넨 풀오버 니트 씨솔트,남성,98000,88200,,10,,False,lmood,3,100,0
4705541,(W) 테디 트랙 밴딩 쇼츠 새틴 블랙,여성,68000,61200,,10,,False,lmood,0,0,0
4705528,(W) 브레통 코튼 라운드 가디건 카멜,여성,108000,97200,,10,,False,lmood,0,0,0
4705521,(W) 세일러 부클 마이크로 쇼츠 스트라이프,여성,68000,61200,,10,,False,lmood,0,0,0
4705509,(W) 르몽 래글런 블루종 자켓 애쉬베이지,여성,228000,205200,,10,,False,lmood,0,0,0
4705503,피터 세미와이드 데님 라이트블루,남성,158000,142200,,10,,False,lmood,10,100,0
4705491,(W)인디 마이크로 데님 쇼츠 라이트블루,여성,88000,79200,,10,,False,lmood,0,0,0
4705489,(W)70s 미니멀 데님 스커트 퓨어블랙,여성,98000,88200,,10,,False,lmood,0,0,0
4705487,(W) 시어 쉬폰 블루종 점퍼 블랙,여성,228000,205200,,10,,False,lmood,0,0,0
4705477,트위스트 코튼 블루종 자켓 머스터드,남성,288000,259200,,10,,False,lmood,3,94,0
4705476,트위스트 코튼 블루종 자켓 블랙,남성,288000,259200,,10,,False,lmood,5,100,0
4705452,필립 코튼 치노 와이드 쇼츠 블랙,남성,88000,79200,,10,,False,lmood,15,98,0
4705425,프레디 코튼 드릴 버뮤다 쇼츠 카키,남성,78000,70200,,10,,False,lmood,10,98,0
4705416,LD 워시드 코튼 볼캡카키 베이지,남성,39000,35100,,10,,False,lmood,5,100,0
4705282,(W) 빅터 와이드 코튼 팬츠 화이트,여성,82000,73800,,10,,False,lmood,0,0,0
4512999,그레이웨일 더블 코트 FELTRO 블랙,공용,398000,358200,,10,,False,lmood,193,98,0
4475744,안데스 울 시어링 자켓 알파카 베이지,공용,330000,297000,,10,,False,lmood,14,98,0
4475743,스키퍼키 시어링 후드 점퍼 블랙,공용,328000,295200,,10,,False,lmood,4,96,0
4475741,리파인 피쉬테일 후디드 필드 파카 블랙,공용,328000,295200,,10,,False,lmood,5,92,0
4475740,리파인 피쉬테일 후디드 필드 파카 베이지,공용,328000,295200,,10,,False,lmood,7,100,0
4278910,(W) 셀러브리티 트위드 자켓 그레이,여성,248000,223200,,10,,False,lmood,3,100,0
4278904,(W) 말리부 데님 트러커 자켓 프렌치 블루,여성,228000,205200,,10,,False,lmood,11,98,0
4278872,빅보이 와이드 데님 실버블랙,남성,145000,145000,,0,,False,lmood,40,98,0
4278849,TYPE1 데님 트러커 자켓 러스티 블루,남성,198000,178200,,10,,False,lmood,12,100,0
4278836,러브 패러독스 울 브이넥 가디건 그레이,공용,129000,116100,,10,,False,lmood,11,100,0
4278829,앤트워프 스트라이프 LD 집업 풀오버 니트 네이비,공용,118000,106200,,10,,False,lmood,3,86,0
4278819,셰퍼드 울 블루종 자켓 트윌 베이지,남성,298000,268200,,10,,False,lmood,7,100,0
3843036,디멘션 그래픽 하프 니트 쿨그레이,남성,84000,75600,,10,,False,lmood,19,96,0
3843035,디멘션 그래픽 하프 니트 블랙,남성,84000,75600,,10,,False,lmood,17,100,0
3843022,카펜터 밴딩 하프 데님 팬츠 인디고,남성,118000,106200,,10,,False,lmood,3,94,0
3843009,베이 스카시 하프 니트 오프화이트,남성,88000,79200,,10,,False,lmood,27,98,0
3843007,베이 스카시 하프 니트 그레이,남성,88000,79200,,10,,False,lmood,46,96,0
3843002,세일링 스카시 하프 니트 아이보리,남성,108000,97200,,10,,False,lmood,31,100,0
3842985,GEAR 프린팅 가먼트 다잉 하프 티셔츠 더스티 그레이,남성,78000,70200,,10,,False,lmood,16,82,0
3842902,테리 웨스턴 하프 니트 아이보리,남성,110000,99000,,10,,False,lmood,9,96,0
3842899,[유튜버 PICK] 트위디 하프 니트 가디건 네이비,남성,98000,88200,,10,,False,lmood,52,96,1
3842897,트위디 하프 니트 가디건 스카이블루,남성,98000,88200,,10,,False,lmood,51,96,0
3842886,메르시 트위드 하프 니트 차콜,남성,98000,88200,,10,,False,lmood,32,96,0
3788412,아머 데님 셔츠 페퍼블랙,남성,148000,133200,,10,,False,lmood,34,98,0
3788401,피스다이드 디스트레스드 풀오버 니트 (2 COLOR),남성,118000,106200,,10,,False,lmood,91,98,0
3788331,크래프트 그래픽 스카시 후디 니트 집업 (2 COLOR),남성,188000,169200,,10,,False,lmood,6,100,0
3788319,디핀 가먼트 워시드 카고 팬츠 베이지,공용,198000,178200,,10,,False,lmood,8,98,0
3788307,유틸리티 니트 베스트 가디건 블랙,남성,190000,171000,,10,,False,lmood,11,96,0
3788291,웨스트코스트 밴딩 카고 팬츠 카키그레이,남성,198000,178200,,10,,False,lmood,13,96,0
3406266,웨일즈 울 보머 니트 집업 애쉬카키,공용,148000,133200,,10,,False,lmood,35,98,0
3406264,메리 부클 카라 가디건 ( 3COLOR ),공용,148000,133200,,10,,False,lmood,33,98,0
3406236,90s 프레디 스트라이프 니트 ( 3COLOR ),공용,84900,76400,,10,,False,lmood,59,98,0
3136936,탱글 하프 슬리브 니트 ( 4 COLOR ),공용,88000,79200,,10,,False,lmood,407,96,0
3136935,뱅! 루즈 카라 하프 슬리브 니트 ( 4 COLOR ),공용,84000,75600,,10,,False,lmood,222,98,0
3136933,브레이드 PK 카라 하프 슬리브 니트 ( 3 COLOR ),공용,88000,79200,,10,,False,lmood,44,96,0
3136929,버뮤다 빈티지 데님 워시드 블루,남성,98000,88200,,10,,False,lmood,84,96,0
3136443,크루즈 PK 카라 하프 슬리브 니트 ( 2 COLOR ),공용,98000,58800,,40,,False,lmood,37,92,0
3019682,셰인 플리츠 트러커 블루종 자켓 블랙,남성,228000,148200,,35,,False,lmood,14,98,0
3019658,스페이스 다잉 니트 집업 카디건 ( 3 COLOR ),공용,128000,76800,,40,,False,lmood,51,96,0
2804512,블레스 무스탕 퍼 자켓 베이지,공용,438000,394200,,10,,False,lmood,15,94,0
2804511,블레스 무스탕 퍼 자켓 네이비,공용,438000,394200,,10,,False,lmood,20,98,0
2670690,폴 벌룬 디테일 가디건 (2 COLOR),공용,128000,76800,,40,,False,lmood,26,100,0
2670661,블리치 달마시안 데님 팬츠 워시드 블랙,공용,128000,76800,,40,,False,lmood,9,100,0
2322129,세인트 보일드 울 절개 가디건 얼티메이트 그레이,공용,128000,64000,,50,,False,lmood,41,98,0
2322122,피렌체 V 래글런 니트 크림,공용,108000,54000,,50,,False,lmood,24,98,0
2322120,피렌체 V 래글런 니트 브라운,공용,108000,54000,,50,,False,lmood,38,98,0
2157986,하이틴 알파카 베스트 블랙스완,공용,108000,54000,,50,,False,lmood,3,100,0
2157985,하이틴 알파카 베스트 블랙홀,공용,108000,54000,,50,,False,lmood,33,100,0
2157984,하이틴 알파카 베스트 트로피칼,공용,108000,54000,,50,,False,lmood,7,100,0
2056290,밀레니엄 MA-1 점퍼 탄 베이지,공용,198000,99000,,50,,False,lmood,100,98,0
2055937,크리티컬 펀치 데님 팬츠,남성,98000,49000,,50,,False,lmood,28,92,0
1930812,어워드 플리츠 와이드 슬랙스 탄,남성,89000,80100,,10,,False,lmood,31,98,0
1930773,지니 투웨이 팬츠 탄,남성,89000,44500,,50,,False,lmood,18,96,0
5066602,[옷미새 미홀 PICK] [올시즌]Relaxed Wide Denim Jeans DCPT064,공용,62000,49600,,20,,False,decet,915,96,1
5066604,[패션플래닛×데케트] [린넨라이크]Relaxed Wide Denim Jeans DCPT064,공용,62000,49600,,20,,False,decet,1278,96,0
4300670,Balloon Wide Jeans DCPT055YLBlueB,공용,62000,55800,,10,,False,decet,718,96,0
3596906,[2PACK]Mid Rise Wide Jeans DCPT027,공용,124000,86800,,30,,False,decet,5075,96,0
4300655,Balloon Wide Jeans DCPT055Black,공용,62000,55800,,10,,False,decet,492,98,0
5302298,[데일리룸 PICK] [KAIHARA JAPAN DENIM]Mid Rise Wide Jeans DCPT063Black,남성,142000,113600,,20,,False,decet,5,100,1
4034005,[2PACK]Dawn Semi Wide Jeans DCPT002,공용,124000,86800,,30,,False,decet,1119,96,0
4300659,[엄태구 착용] Balloon Wide Jeans DCPT055STNGRBlue,공용,62000,55800,,10,,False,decet,230,98,0
5302338,[데일리룸 PICK] M35 Fatigue Pants DCPT065Khaki,공용,74000,66600,,10,,False,decet,9,98,1
4300477,Curved Wide Jeans DCPT033CPBlack2,공용,62000,55800,,10,,False,decet,124,98,0
4300521,[엄태구 착용] Dawn Mega Wide Jeans DCPT043BlueB,공용,74000,37000,,50,,False,decet,44,98,0
3495044,Mid Rise Wide Jeans DCPT027CPBrown,공용,62000,55800,,10,,False,decet,686,98,0
5302290,[크링클워싱]Balloon Wide Jeans DCPT055CRBlue,남성,62000,55800,,10,,False,decet,8,96,0
5302360,[데일리룸 PICK] [골지데님]Balloon Wide Rib Jeans DCPT067Blue,남성,74000,66600,,10,,False,decet,2,100,1
5302302,[옷미새 미홀 PICK] [KAIHARA JAPAN DENIM]Mid Rise Wide Jeans DCPT063Blue,남성,142000,113600,,20,,False,decet,0,0,1
3145737,Dawn Semi Wide Jeans DCPT002Black,공용,62000,55800,,10,,False,decet,415,96,0
5302354,[옷미새 미홀 PICK] Loose Flared Jeans DCPT066Blue,남성,65000,58500,,10,,False,decet,4,100,1
3911117,Deep Pleats Wide Jeans DCPT030CPBrown,공용,62000,55800,,10,,False,decet,269,96,0
5302361,[골지데님]Balloon Wide Rib Jeans DCPT067DBlue,남성,74000,66600,,10,,False,decet,1,100,0
5302288,[크링클워싱]Balloon Wide Jeans DCPT055CRBlack,남성,62000,55800,,10,,False,decet,8,96,0
3435748,[엄태구 착용] Curved Wide Jeans DCPT033Blue,공용,62000,55800,,10,,False,decet,929,98,0
4582719,[2PACK]Dawn Semi Flared Jeans DCPT044,공용,124000,86800,,30,,False,decet,89,96,0
5302359,[데일리룸 PICK] [골지데님]Balloon Wide Rib Jeans DCPT067Black,남성,74000,66600,,10,,False,decet,2,100,1
3495026,Mid Rise Wide Jeans DCPT027STNBlack,공용,62000,55800,,10,,False,decet,191,96,0
5302337,M35 Fatigue Pants DCPT065BlackCT,공용,74000,66600,,10,,False,decet,1,100,0
3814985,Dawn Semi Wide Jeans DCPT002STNGRBlue,공용,62000,55800,,10,,False,decet,346,98,0
4783725,Balloon Wide Jeans DCPT055LightBlueB,공용,62000,55800,,10,,False,decet,75,98,0
5302356,Loose Flared Jeans DCPT066CPBlack,남성,65000,58500,,10,,False,decet,2,100,0
4948089,[린넨라이크]Linen Like Mid Rise Wide Jeans DCPT039MidBlueB,남성,62000,49600,,20,,False,decet,225,96,0
3495038,Mid Rise Wide Jeans DCPT027CPIndigo,공용,62000,55800,,10,,False,decet,203,96,0
4300635,Half Bleach Wide Jeans DCPT053BlackB,공용,62000,31000,,50,,False,decet,32,94,0
4300622,[엄태구 착용] Pached Rivet Wide Jeans DCPT050BlackA,공용,74000,37000,,50,,False,decet,34,98,0
4300525,Dawn Semi Flared Jeans DCPT044CPBlack2,공용,62000,55800,,10,,False,decet,83,98,0
3991142,Carpenter Jeans DCPT036CRBlackB,공용,71000,35500,,50,,False,decet,21,100,0
3435695,Deep Pleats Wide Jeans DCPT030Black,공용,62000,55800,,10,,False,decet,468,96,0
3814990,Dawn Semi Wide Jeans DCPT002CPBlack2,공용,62000,55800,,10,,False,decet,111,98,0
4300628,Pached Rivet Wide Jeans DCPT050DBlueA,공용,74000,37000,,50,,False,decet,18,94,0
